Open,High,Low,eps,pe,InRate,InfRate,Adj Close,Volume,Close
0.447321,0.450536,0.435357,0.407058709,18.44352588,2.475161291,2.356924765,0.375076,260170400,0.439286
0.438036,0.446071,0.425893,0.407454412,18.43896546,2.474575206,2.356692993,0.364403,260187200,0.426786
0.424286,0.42625,0.401429,0.407850051,18.43440642,2.473989199,2.356461283,0.344888,390258400,0.403929
0.406607,0.414286,0.399107,0.408245626,18.42984877,2.47340327,2.356229635,0.352663,285443200,0.413036
0.409286,0.410714,0.383036,0.408641137,18.42529251,2.47281742,2.35599805,0.327811,446751200,0.383929
0.386786,0.409821,0.383929,0.409036583,18.42073764,2.472231647,2.355766527,0.346716,406476000,0.406071
0.408036,0.441429,0.399286,0.409431965,18.41618415,2.471645953,2.355535066,0.363032,426848800,0.425179
0.426964,0.435179,0.415179,0.409827283,18.41163206,2.471060336,2.355303668,0.360897,260131200,0.422679
0.4275,0.433036,0.373929,0.410222537,18.40708135,2.470474798,2.355072332,0.334824,1030159200,0.392143
0.395536,0.403393,0.38125,0.410617726,18.40253202,2.469889338,2.354841059,0.33086,456937600,0.3875
0.391607,0.419643,0.389643,0.411012851,18.39798409,2.469303956,2.354609848,0.357542,348992000,0.41875
0.415357,0.438929,0.406429,0.411407912,18.39343754,2.468718652,2.354378699,0.37035,348258400,0.43375
0.43125,0.43625,0.417857,0.411802908,18.38889238,2.468133426,2.354147613,0.358762,274702400,0.420179
0.419286,0.434643,0.409464,0.41219784,18.38434861,2.467548278,2.353916589,0.366995,226206400,0.429821
0.429643,0.438036,0.421607,0.412592708,18.37980623,2.466963208,2.353685627,0.371722,258249600,0.435357
0.441786,0.448036,0.433929,0.412987512,18.37526523,2.466378216,2.353454728,0.375991,269774400,0.440357
0.439286,0.448929,0.430357,0.413382252,18.37072562,2.465793302,2.353223891,0.38209,262785600,0.4475
0.437679,0.441786,0.430357,0.413776927,18.3661874,2.52836744,2.48,0.376906,254055200,0.441429
0.435179,0.44375,0.43125,0.414171538,18.36165057,2.464623709,2.352762404,0.373399,200765600,0.437321
0.433929,0.439286,0.42625,0.414566085,18.35711513,2.46403903,2.352531754,0.372484,217296800,0.43625
0.436786,0.445714,0.433036,0.414960567,18.35258107,2.463454429,2.352301167,0.380413,240900800,0.445536
0.445536,0.447321,0.434286,0.415354985,18.3480484,2.462869905,2.352070642,0.377211,304556000,0.441786
0.440893,0.451786,0.433929,0.415749339,18.34351712,2.46228546,2.351840179,0.378888,242345600,0.44375
0.440357,0.448929,0.4375,0.416143629,18.33898723,2.461701093,2.351609779,0.379955,294319200,0.445
0.426071,0.433929,0.415357,0.416537854,18.33445872,2.461116804,2.351379441,0.370045,616352800,0.433393
0.4325,0.438571,0.42625,0.416932015,18.3299316,2.460532593,2.351149165,0.367301,202193600,0.430179
0.429821,0.430179,0.415,0.417326112,18.32540587,2.45994846,2.350918952,0.356017,262830400,0.416964
0.414286,0.422143,0.410714,0.417720145,18.32088153,2.459364405,2.350688801,0.357695,257840800,0.418929
0.416964,0.423571,0.415357,0.418114113,18.31635857,2.458780429,2.350458713,0.357847,127702400,0.419107
0.423214,0.426429,0.418929,0.418508017,18.31183701,2.45819653,2.350228687,0.360897,108455200,0.422679
0.4175,0.441071,0.415714,0.418901857,18.30731683,2.457612709,2.349998723,0.372942,199046400,0.436786
0.428571,0.433929,0.42625,0.419295633,18.30279804,2.457028967,2.349768822,0.366995,203795200,0.429821
0.429464,0.437321,0.421429,0.419689344,18.29828063,2.456445303,2.349538983,0.362116,214530400,0.424107
0.422679,0.447321,0.422679,0.420082991,18.29376462,2.455861716,2.349309206,0.37965,338497600,0.444643
0.445536,0.449821,0.430357,0.420476574,18.28924999,2.455278208,2.349079492,0.377211,278348000,0.441786
0.431429,0.440714,0.424643,0.420870092,18.28473675,2.454694778,2.34884984,0.374466,261514400,0.438571
0.439107,0.446429,0.42875,0.421263547,18.28022489,2.454111426,2.34862025,0.367453,191531200,0.430357
0.432321,0.445536,0.42875,0.421656937,18.27571443,2.453528152,2.348390723,0.375991,224980000,0.440357
0.446964,0.45,0.441964,0.422050262,18.27120535,2.452944956,2.348161258,0.379041,407254400,0.443929
0.446607,0.449464,0.43875,0.422443524,18.26669766,2.452361838,2.347931856,0.38209,320241600,0.4475
0.4475,0.449107,0.442857,0.422836721,18.26219136,2.451778798,2.347702516,0.381175,299370400,0.446429
0.449107,0.464107,0.448571,0.423229854,18.25768645,2.451195836,2.347473238,0.392458,614577600,0.459643
0.463036,0.467321,0.453214,0.423622923,18.25318292,2.450612953,2.347244023,0.398099,396250400,0.46625
0.455357,0.455714,0.444286,0.424015927,18.24868078,2.450030147,2.34701487,0.387426,401710400,0.45375
0.455179,0.455179,0.445179,0.424408868,18.24418003,2.44944742,2.346785779,0.38087,375407200,0.446071
0.443571,0.445179,0.432679,0.424801743,18.23968067,2.44886477,2.346556751,0.374009,269427200,0.438036
0.438214,0.4425,0.430179,0.425194555,18.23518269,2.448282199,2.346327785,0.36974,233469600,0.433036
0.433929,0.4375,0.422857,0.425587303,18.23068611,2.447699706,2.346098882,0.362421,140448000,0.424464
0.420714,0.434643,0.420536,0.425979986,18.22619091,2.33436142,2.42,0.367757,194202400,0.430714
0.433571,0.435179,0.410714,0.426372605,18.22169709,2.446534954,2.345641262,0.350834,304981600,0.410893
0.413571,0.429643,0.412321,0.426765159,18.21720467,2.445952695,2.345412546,0.365318,272288800,0.427857
0.426607,0.435357,0.424107,0.42715765,18.21271363,2.445370514,2.345183892,0.370045,280963200,0.433393
0.43375,0.43375,0.417143,0.427550076,18.20822398,2.444788411,2.3449553,0.365623,214704000,0.428214
0.425179,0.434643,0.421429,0.427942438,18.20373572,2.444206386,2.344726771,0.361202,239344000,0.423036
0.420893,0.428929,0.418393,0.428334735,18.19924885,2.44362444,2.344498304,0.358457,230781600,0.419821
0.416964,0.419643,0.401071,0.428726969,18.19476337,2.443042571,2.3442699,0.345344,249664800,0.404464
0.409643,0.409821,0.395357,0.429119138,18.19027927,2.442460781,2.344041558,0.3426,242748800,0.40125
0.414286,0.437857,0.411429,0.429511242,18.18579656,2.441879068,2.343813278,0.37157,436682400,0.435179
0.433036,0.434821,0.425,0.429903283,18.18131524,2.441297434,2.34358506,0.368825,224616000,0.431964
0.43375,0.43375,0.410357,0.430295259,18.1768353,2.440715878,2.343356905,0.35556,235396000,0.416429
0.42,0.430179,0.409643,0.430687171,18.17235675,2.440134399,2.343128813,0.365013,265608000,0.4275
0.436607,0.458571,0.4325,0.431079019,18.1678796,2.439552999,2.342900782,0.390475,526506400,0.457321
0.453036,0.463929,0.443571,0.431470803,18.16340382,2.438971677,2.342672815,0.385445,335826400,0.451429
0.4475,0.454464,0.441964,0.431862522,18.15892944,2.438390433,2.342444909,0.384377,227052000,0.450179
0.455179,0.460357,0.439464,0.432254177,18.15445645,2.437809267,2.342217066,0.381327,236493600,0.446607
0.43875,0.445179,0.438036,0.432645768,18.14998484,2.43722818,2.341989285,0.377211,269914400,0.441786
0.443393,0.446429,0.417857,0.433037294,18.14551462,2.43664717,2.341761567,0.357695,280991200,0.418929
0.417321,0.435179,0.416429,0.433428756,18.14104579,2.436066238,2.341533911,0.370807,290875200,0.434286
0.436607,0.450714,0.429821,0.433820154,18.13657834,2.435485385,2.341306317,0.38392,369398400,0.449643
0.44625,0.44625,0.427857,0.434211488,18.13211228,2.434904609,2.341078786,0.368215,166174400,0.43125
0.423036,0.432143,0.418393,0.434602758,18.12764762,2.434323912,2.340851317,0.365623,149716000,0.428214
0.427143,0.436429,0.41875,0.434993963,18.12318433,2.433743292,2.34062391,0.365623,221793600,0.428214
0.424464,0.435357,0.419821,0.435385104,18.11872244,2.433162751,2.340396566,0.368978,196375200,0.432143
0.430179,0.433036,0.415714,0.43577618,18.11426194,2.432582288,2.340169284,0.355255,365495200,0.416071
0.417679,0.41875,0.403214,0.436167193,18.10980282,2.432001903,2.339942064,0.349309,235110400,0.409107
0.408571,0.411429,0.396071,0.436558141,18.10534509,2.431421596,2.339714907,0.347327,347821600,0.406786
0.407679,0.407679,0.399107,0.436949025,18.10088874,2.430841367,2.339487813,0.346412,277082400,0.405714
0.41,0.414821,0.393571,0.437339844,18.09643379,2.430261216,2.33926078,0.337873,259996800,0.395714
0.388571,0.391786,0.37375,0.4377306,18.09198022,2.429681143,2.33903381,0.326286,612376800,0.382143
0.383571,0.39,0.381071,0.438121291,18.08752804,2.17776797,2.33,0.327505,277575200,0.383571
0.386429,0.3875,0.364464,0.438511918,18.08307725,2.428521232,2.338580057,0.311953,349496000,0.365357
0.364464,0.370536,0.356071,0.43890248,18.07862785,2.427941394,2.338353275,0.306312,528718400,0.35875
0.3575,0.358036,0.346071,0.439292979,18.07417983,2.427361633,2.338126554,0.297927,352083200,0.348929
0.343571,0.363571,0.323393,0.439683413,18.0697332,2.426781951,2.337899896,0.306465,424900000,0.358929
0.361429,0.368393,0.354464,0.440073782,18.06528796,2.426202347,2.3376733,0.313174,324609600,0.366786
0.364643,0.367679,0.356786,0.440464088,18.06084411,2.42562282,2.337446767,0.307227,353360000,0.359821
0.310179,0.314286,0.301429,0.440854329,18.05640165,2.425043372,2.337220296,0.261028,1709467200,0.305714
0.306607,0.314286,0.300893,0.441244506,18.05196057,2.424464002,2.336993887,0.260876,396636800,0.305536
0.303036,0.312321,0.299821,0.441634619,18.04752088,2.42388471,2.336767541,0.256912,445177600,0.300893
0.299464,0.316607,0.298214,0.442024668,18.04308258,2.423305496,2.336541257,0.263316,431933600,0.308393
0.310714,0.315714,0.301071,0.442414652,18.03864567,2.42272636,2.336315035,0.261333,301201600,0.306071
0.3,0.30875,0.285357,0.442804572,18.03421014,2.422147303,2.336088876,0.252338,558952800,0.295536
0.299821,0.308393,0.293214,0.443194427,18.029776,2.421568323,2.335862779,0.260114,251658400,0.304643
0.305357,0.318214,0.303571,0.443584219,18.02534325,2.420989421,2.335636745,0.270177,269858400,0.316429
0.31625,0.319286,0.304464,0.443973946,18.02091189,2.420410598,2.335410773,0.260114,222689600,0.304643
0.304107,0.306429,0.300536,0.444363609,18.01648191,2.419831853,2.335184863,0.258284,305188800,0.3025
0.300179,0.315714,0.299107,0.444753208,18.01205333,2.419253185,2.334959015,0.267585,199029600,0.313393
0.31625,0.334821,0.31625,0.445142742,18.00762613,2.418674596,2.334733231,0.285729,161649600,0.334643
0.330714,0.332321,0.315714,0.445532212,18.00320031,2.418096085,2.334507508,0.274598,211204000,0.321607
0.323036,0.326607,0.311786,0.445921618,17.99877589,2.417517652,2.334281848,0.26728,226749600,0.313036
0.31625,0.324464,0.308036,0.44631096,17.99435285,2.416939297,2.33405625,0.264078,206880800,0.309286
0.308214,0.327679,0.303036,0.446700237,17.98993121,2.41636102,2.333830714,0.27902,373676800,0.326786
0.33125,0.335536,0.308214,0.44708945,17.98551094,2.415782821,2.333605241,0.266975,443492000,0.312679
0.31125,0.332143,0.300179,0.447478599,17.98109207,2.4152047,2.33337983,0.277953,295993600,0.325536
0.324107,0.331607,0.314464,0.447867684,17.97667459,2.414626657,2.333154482,0.272312,446768000,0.318929
0.288036,0.289286,0.27125,0.448256704,17.97225849,2.414048693,2.332929196,0.23831,1215485600,0.279107
0.276786,0.277857,0.263393,0.44864566,17.96784378,2.413470806,2.332703972,0.228553,559462400,0.267679
0.2625,0.270893,0.259464,0.449034552,17.96343046,2.412892998,2.332478811,0.228095,385207200,0.267143
0.263393,0.27125,0.260893,0.44942338,17.95901852,2.412315267,2.332253712,0.227486,430897600,0.266429
0.266071,0.270179,0.257857,0.449812143,17.95460798,1.98693245,2.37,0.220624,399890400,0.258393
0.255893,0.271786,0.254464,0.450200842,17.95019882,2.411160041,2.331803701,0.231755,406593600,0.271429
0.266607,0.266964,0.250179,0.450589477,17.94579105,2.410582545,2.33157879,0.218947,479354400,0.256429
0.258214,0.259464,0.246429,0.450978047,17.94138466,2.410005126,2.33135394,0.218642,207704000,0.256071
0.258571,0.269643,0.256607,0.451366554,17.93697967,2.409427786,2.331129153,0.22901,274960000,0.268214
0.265179,0.276964,0.26,0.451754996,17.93257606,2.408850525,2.330904428,0.235261,354838400,0.275536
0.275,0.275357,0.266071,0.452143373,17.92817384,2.408273341,2.330679766,0.232669,310699200,0.2725
0.269821,0.275357,0.263036,0.452531687,17.92377301,2.407696235,2.330455166,0.225656,228956000,0.264286
0.263214,0.267857,0.254464,0.452919936,17.91937357,2.407119207,2.330230628,0.220319,179060000,0.258036
0.259107,0.2625,0.249464,0.453308121,17.91497551,2.406542258,2.330006153,0.213305,204024800,0.249821
0.25375,0.271964,0.251429,0.453696242,17.91057884,2.405965386,2.32978174,0.224741,272053600,0.263214
0.269464,0.274286,0.25625,0.454084298,17.90618356,2.405388593,2.32955739,0.229163,333474400,0.268393
0.26375,0.274643,0.26375,0.45447229,17.90178967,2.404811877,2.329333102,0.233279,227348800,0.273214
0.272321,0.272321,0.263393,0.454860218,17.89739716,2.40423524,2.329108876,0.228705,205716000,0.267857
0.266071,0.268214,0.262321,0.455248082,17.89300604,2.403658681,2.328884713,0.228553,179765600,0.267679
0.266071,0.271607,0.259821,0.455635881,17.88861631,2.4030822,2.328660612,0.222454,269869600,0.260536
0.261964,0.274107,0.259643,0.456023617,17.88422797,2.402505797,2.328436573,0.231297,399084000,0.270893
0.272321,0.28125,0.268036,0.456411288,17.87984102,2.401929472,2.328212597,0.238006,322078400,0.27875
0.275893,0.2875,0.272857,0.456798894,17.87545545,2.401353225,2.327988683,0.241055,245224000,0.282321
0.281786,0.290179,0.280714,0.457186437,17.87107127,2.400777056,2.327764831,0.243647,216557600,0.285357
0.285179,0.287321,0.277321,0.457573915,17.86668848,2.400200965,2.327541042,0.24258,186625600,0.284107
0.285893,0.29,0.275893,0.457961328,17.86230708,2.399624953,2.327317315,0.245782,202428800,0.287857
0.289286,0.290179,0.279643,0.458348678,17.85792706,2.399049018,2.327093651,0.243495,258311200,0.285179
0.283929,0.284464,0.275893,0.458735963,17.85354843,2.398473161,2.326870049,0.239835,163245600,0.280893
0.284821,0.284821,0.270714,0.459123184,17.84917119,2.397897383,2.326646509,0.236786,189968800,0.277321
0.280536,0.281071,0.262679,0.459510341,17.84479534,2.397321683,2.326423032,0.226418,262231200,0.265179
0.264286,0.27,0.261607,0.459897434,17.84042087,2.39674606,2.326199617,0.224131,247973600,0.2625
0.261607,0.269286,0.259107,0.460284462,17.8360478,2.396170516,2.325976264,0.224131,164169600,0.2625
0.263036,0.270357,0.260357,0.460671426,17.83167611,2.39559505,2.325752974,0.224893,193519200,0.263393
0.25875,0.259821,0.250893,0.461058326,17.82730581,2.395019662,2.325529746,0.21422,276936800,0.250893
0.253571,0.263929,0.253036,0.461445161,17.82293689,2.394444352,2.325306581,0.220776,420660800,0.258571
0.253929,0.256429,0.250893,0.461831933,17.81856937,1.81476553,2.51,0.216202,226178400,0.253214
0.259107,0.261607,0.254107,0.46221864,17.81420323,2.393293967,2.324860437,0.219252,181591200,0.256786
0.255,0.259464,0.252679,0.462605282,17.80983848,2.392718891,2.324637459,0.219099,158244800,0.256607
0.257321,0.25875,0.252143,0.462991861,17.80547512,2.392143893,2.324414543,0.21849,249468800,0.255893
0.256071,0.260714,0.252679,0.463378375,17.80111314,2.391568974,2.324191689,0.21788,202412000,0.255179
0.253571,0.259107,0.252143,0.463764825,17.79675255,2.390994132,2.323968898,0.215593,269830400,0.2525
0.252321,0.256071,0.250893,0.464151211,17.79239336,2.390419369,2.323746169,0.21605,282951200,0.253036
0.2525,0.260893,0.252143,0.464537532,17.78803554,2.389844683,2.323523503,0.221082,286641600,0.258929
0.260179,0.268393,0.260179,0.464923789,17.78367912,2.389270076,2.323300898,0.225656,427996800,0.264286
0.262321,0.269464,0.259286,0.465309982,17.77932408,2.388695547,2.323078357,0.22901,328641600,0.268214
0.263393,0.264286,0.258571,0.465696111,17.77497044,2.388121096,2.322855877,0.222301,205945600,0.260357
0.261071,0.266786,0.259286,0.466082175,17.77061818,2.387546723,2.32263346,0.226723,352788800,0.265536
0.263571,0.267143,0.258036,0.466468175,17.7662673,2.386972428,2.322411105,0.226418,263709600,0.265179
0.257143,0.264643,0.257143,0.466854111,17.76191782,2.386398211,2.322188813,0.223216,250661600,0.261429
0.262321,0.270893,0.261607,0.467239983,17.75756972,2.385824072,2.321966583,0.227638,254682400,0.266607
0.269643,0.27125,0.259821,0.46762579,17.75322301,2.385250012,2.321744416,0.224131,208644800,0.2625
0.25875,0.265179,0.258571,0.468011533,17.74887769,2.384676029,2.321522311,0.224436,206152800,0.262857
0.257143,0.260179,0.2525,0.468397212,17.74453376,2.384102125,2.321300268,0.221082,237697600,0.258929
0.260536,0.260714,0.25,0.468782827,17.74019121,2.383528298,2.321078287,0.221234,342423200,0.259107
0.255893,0.26125,0.251786,0.469168377,17.73585005,2.38295455,2.320856369,0.21605,229348000,0.253036
0.253214,0.260714,0.251071,0.469553863,17.73151028,2.38238088,2.320634513,0.218032,217896000,0.255357
0.256429,0.257143,0.249821,0.469939285,17.7271719,2.381807287,2.32041272,0.213916,190825600,0.250536
0.249464,0.25375,0.245714,0.470324642,17.7228349,2.381233773,2.320190989,0.209951,244697600,0.245893
0.248214,0.249286,0.238571,0.470709936,17.71849929,2.380660337,2.319969321,0.208579,453644800,0.244286
0.241786,0.247321,0.239464,0.471095165,17.71416508,2.380086979,2.319747714,0.207207,356686400,0.242679
0.243393,0.253929,0.2425,0.471480329,17.70983224,2.379513699,2.31952617,0.215135,321574400,0.251964
0.254464,0.263929,0.251786,0.47186543,17.7055008,2.378940498,2.319304689,0.221234,294677600,0.259107
0.259821,0.2675,0.257857,0.472250466,17.70117074,2.378367374,2.31908327,0.225198,194404000,0.26375
0.271786,0.272321,0.263929,0.472635438,17.69684207,2.377794328,2.318861913,0.231144,405518400,0.270714
0.265357,0.270179,0.248214,0.473020346,17.69251479,2.377221361,2.318640619,0.221996,307624800,0.26
0.25375,0.256786,0.249643,0.473405189,17.6881889,2.0405763,2.56,0.215135,469296800,0.251964
0.25,0.25625,0.24875,0.473789969,17.68386439,2.37607566,2.318198217,0.218642,288299200,0.256071
0.254643,0.26125,0.25,0.474174683,17.67954128,2.375502926,2.31797711,0.221996,238520800,0.26
0.258393,0.265714,0.254643,0.474559334,17.67521955,2.374930271,2.317756065,0.224131,218148000,0.2625
0.26125,0.2675,0.258929,0.474943921,17.67089921,2.374357694,2.317535082,0.226875,209036800,0.265714
0.268214,0.271607,0.259821,0.475328443,17.66658025,2.373785195,2.317314162,0.223978,174748000,0.262321
0.262321,0.275893,0.260536,0.475712901,17.66226268,2.373212774,2.317093304,0.235109,279070400,0.275357
0.277679,0.284821,0.272321,0.476097294,17.65794651,2.372640431,2.316872509,0.238006,349300000,0.27875
0.278036,0.283571,0.267143,0.476481624,17.65363171,2.372068166,2.316651776,0.235413,259179200,0.275714
0.276607,0.292321,0.276429,0.476865889,17.64931831,2.371495979,2.316431105,0.243647,270676000,0.285357
0.285536,0.293571,0.284286,0.47725009,17.6450063,2.37092387,2.316210497,0.245019,295836800,0.286964
0.284643,0.294643,0.28375,0.477634226,17.64069567,2.37035184,2.315989951,0.249441,189828800,0.292143
0.294643,0.310357,0.291964,0.478018299,17.63638643,2.369779887,2.315769467,0.257522,376818400,0.301607
0.299107,0.302857,0.291964,0.478402307,17.63207858,2.369208013,2.315549046,0.257675,210694400,0.301786
0.305,0.309286,0.298214,0.47878625,17.62777211,2.368636216,2.315328687,0.262553,216389600,0.3075
0.3025,0.305357,0.282321,0.47917013,17.62346704,2.368064498,2.315108391,0.243952,336179200,0.285714
0.285893,0.289286,0.277143,0.479553945,17.61916335,2.367492858,2.314888157,0.241512,190064000,0.282857
0.281071,0.28375,0.27,0.479937696,17.61486105,2.366921296,2.314667985,0.231144,152975200,0.270714
0.273571,0.286429,0.272857,0.480321383,17.61056013,2.366349812,2.314447876,0.238463,223792800,0.279286
0.276786,0.286964,0.272857,0.480705006,17.60626061,2.365778406,2.314227829,0.237701,231739200,0.278393
0.283929,0.293036,0.281786,0.481088564,17.60196247,2.365207078,2.314007844,0.248526,141713600,0.291071
0.289821,0.29,0.281429,0.481472058,17.59766572,2.364635828,2.313787922,0.243189,160994400,0.284821
0.289107,0.289286,0.277143,0.481855488,17.59337036,2.364064656,2.313568062,0.238615,164578400,0.279464
0.277679,0.28125,0.268036,0.482238853,17.58907638,2.363493563,2.313348264,0.232822,210952000,0.272679
0.273214,0.280357,0.272321,0.482622154,17.58478379,2.362922547,2.313128529,0.236786,208740000,0.277321
0.283929,0.293571,0.28125,0.483005391,17.5804926,2.362351609,2.312908856,0.249288,418482400,0.291964
0.287321,0.291071,0.283929,0.483388564,17.57620278,2.36178075,2.312689246,0.244105,227858400,0.285893
0.28625,0.288214,0.280536,0.483771672,17.57191436,2.361209969,2.312469698,0.243495,199427200,0.285179
0.283036,0.283929,0.272679,0.484154717,17.56762732,2.360639265,2.312250212,0.234957,240262400,0.275179
0.278571,0.283214,0.275893,0.484537696,17.56334168,2.36006864,2.312030789,0.239683,286798400,0.280714
0.281964,0.283571,0.275179,0.484920612,17.55905742,2.359498093,2.311811428,0.236329,143432800,0.276786
0.283929,0.2875,0.268036,0.44,17.41,2.52349996,2.5,0.231449,398742400,0.271071
0.271429,0.273929,0.269643,0.485686251,17.55049306,2.358357233,2.311372893,0.231144,227869600,0.270714
0.271071,0.27125,0.258929,0.486068974,17.54621296,2.35778692,2.311153719,0.228247,325757600,0.267321
0.268393,0.269286,0.259464,0.486451632,17.54193425,2.357216685,2.310934608,0.223064,243398400,0.26125
0.261607,0.27125,0.259286,0.486834227,17.53765693,2.356646529,2.310715559,0.227942,245358400,0.266964
0.266786,0.266964,0.261964,0.487216757,17.533381,2.35607645,2.310496572,0.224893,236084800,0.263393
0.263393,0.275893,0.263036,0.487599222,17.52910645,2.355506449,2.310277648,0.232974,308610400,0.272857
0.273214,0.276607,0.269286,0.487981624,17.52483329,2.354936527,2.310058786,0.236176,253500800,0.276607
0.276964,0.277679,0.268036,0.488363961,17.52056152,2.354366682,2.309839986,0.231602,149340800,0.27125
0.270357,0.270536,0.261607,0.488746234,17.51629114,2.353796916,2.309621249,0.225503,164780000,0.264107
0.264464,0.269643,0.260893,0.489128443,17.51202214,2.353227228,2.309402574,0.226418,251624800,0.265179
0.265179,0.27125,0.261786,0.489510588,17.50775454,2.352657618,2.309183962,0.229925,222661600,0.269286
0.264286,0.265357,0.258929,0.489892668,17.50348832,2.352088086,2.308965412,0.222149,150701600,0.260179
0.259464,0.266429,0.251786,0.490274684,17.49922349,2.351518632,2.308746924,0.216507,347519200,0.253571
0.255179,0.26,0.246071,0.490656636,17.49496004,2.350949256,2.308528498,0.215593,318096800,0.2525
0.252857,0.259821,0.252143,0.491038523,17.49069799,2.350379958,2.308310135,0.220929,125826400,0.25875
0.257857,0.258393,0.255357,0.491420347,17.48643732,2.349810738,2.308091835,0.218947,39340000,0.256429
0.2575,0.264464,0.255,0.491802106,17.48217804,2.349241596,2.307873596,0.219557,85422400,0.257143
0.255536,0.256786,0.250179,0.4921838,17.47792014,2.348672533,2.307655421,0.214372,80035200,0.251071
0.251429,0.252679,0.247143,0.492565431,17.47366364,2.348103547,2.307437307,0.214525,155041600,0.25125
0.25,0.256429,0.249107,0.492946997,17.46940852,2.34753464,2.307219256,0.21849,200726400,0.255893
0.256429,0.266429,0.25625,0.493328499,17.46515479,2.34696581,2.307001267,0.225656,181428800,0.264286
0.264286,0.266607,0.260536,0.493709937,17.46090245,2.346397059,2.306783341,0.22718,147453600,0.266071
0.268393,0.274643,0.265714,0.49409131,17.4566515,2.345828386,2.306565477,0.22718,390532800,0.266071
0.264107,0.267857,0.258393,0.494472619,17.45240193,2.345259791,2.306347675,0.226418,342344800,0.265179
0.260357,0.262679,0.257857,0.494853864,17.44815375,2.344691273,2.306129935,0.221843,229644800,0.259821
0.261071,0.266429,0.258929,0.495235045,17.44390696,2.344122835,2.305912259,0.223826,215252800,0.262143
0.260357,0.264643,0.25875,0.495616161,17.43966156,2.343554474,2.305694644,0.224436,175100800,0.262857
0.266071,0.266071,0.256429,0.495997213,17.43541754,2.342986191,2.305477092,0.223064,178942400,0.26125
0.262321,0.264643,0.25875,0.496378201,17.43117491,2.342417986,2.305259602,0.222759,186860800,0.260893
0.260536,0.2625,0.254643,0.496759125,17.42693368,2.341849859,2.305042174,0.220015,371128800,0.257679
0.25375,0.263571,0.25375,0.497139984,17.42269382,2.40007343,2.54,0.222911,559070400,0.261071
0.26,0.26,0.251429,0.497520779,17.41845536,2.34071384,2.304607507,0.214983,266761600,0.251786
0.25375,0.257321,0.25,0.49790151,17.41421828,2.340145948,2.304390266,0.213763,253456000,0.250357
0.249643,0.252679,0.246429,0.498282176,17.40998259,2.339578133,2.304173088,0.211628,215140800,0.247857
0.250893,0.256429,0.249107,0.498662779,17.40574829,2.339010397,2.303955973,0.21605,228256000,0.253036
0.254286,0.254286,0.242143,0.499043317,17.40151538,2.338442739,2.303738919,0.210409,305468800,0.246429
0.244286,0.258929,0.24375,0.499423791,17.39728385,2.337875159,2.303521928,0.21544,391406400,0.252321
0.254286,0.262321,0.252857,0.4998042,17.39305372,2.337307657,2.303305,0.222301,286255200,0.260357
0.259821,0.269643,0.255357,0.500184545,17.38882497,2.336740233,2.303088134,0.227638,373044000,0.266607
0.2675,0.269107,0.255179,0.500564826,17.3845976,2.336172887,2.30287133,0.218337,407058400,0.255714
0.253393,0.259821,0.250893,0.500945043,17.38037163,2.335605619,2.302654588,0.218947,341224800,0.256429
0.257321,0.26625,0.25625,0.501325196,17.37614704,2.335038429,2.302437909,0.223521,264784800,0.261786
0.258036,0.261607,0.255536,0.501705284,17.37192384,2.334471318,2.302221293,0.222606,317413600,0.260714
0.262679,0.266607,0.257857,0.502085308,17.36770203,2.333904284,2.302004738,0.220319,221614400,0.258036
0.256429,0.260536,0.253929,0.502465267,17.36348161,2.333337329,2.301788247,0.220015,179149600,0.257679
0.259821,0.260714,0.25125,0.502845163,17.35926257,2.332770451,2.301571817,0.215745,269701600,0.252679
0.254643,0.260179,0.251071,0.503224994,17.35504493,2.332203652,2.30135545,0.218794,167888000,0.25625
0.258929,0.26125,0.253571,0.503604761,17.35082867,2.331636931,2.301139145,0.218794,164780000,0.25625
0.254821,0.260714,0.254821,0.503984464,17.34661379,2.331070288,2.300922902,0.219404,228687200,0.256964
0.257321,0.261429,0.254286,0.504364102,17.34240031,2.330503722,2.300706722,0.221691,208493600,0.259643
0.260893,0.262857,0.25625,0.504743676,17.33818821,2.329937235,2.300490605,0.223673,243297600,0.261964
0.263393,0.273214,0.262857,0.505123186,17.3339775,2.329370827,2.300274549,0.232822,290897600,0.272679
0.269107,0.270536,0.262143,0.505502632,17.32976818,2.328804496,2.300058556,0.226418,240368800,0.265179
0.265179,0.267143,0.262679,0.505882013,17.32556025,2.328238243,2.299842626,0.225198,224352800,0.26375
0.264643,0.268929,0.261607,0.50626133,17.3213537,2.327672068,2.299626757,0.228705,157444000,0.267857
0.265357,0.268393,0.246429,0.506640583,17.31714854,2.327105972,2.299410952,0.224741,180252800,0.263214
0.262143,0.269286,0.260357,0.507019772,17.31294477,2.326539953,2.299195208,0.22901,188641600,0.268214
0.267679,0.268214,0.258571,0.507398896,17.30874239,2.325974013,2.298979527,0.221082,217095200,0.258929
0.260179,0.267857,0.259107,0.507777956,17.3045414,2.42129018,2.71,0.22657,154341600,0.265357
0.265357,0.269464,0.26375,0.508156952,17.30034179,2.324842366,2.298548352,0.228858,195098400,0.268036
0.268036,0.270714,0.259821,0.508535883,17.29614357,2.32427666,2.298332858,0.223368,203761600,0.261607
0.263214,0.264464,0.257857,0.508914751,17.29194674,2.323711031,2.298117426,0.221996,126414400,0.26
